X,Y,OBJECTID,CRIMEID,CCN,REPORTDATE,ROUTEID,MEASURE,OFFSET,STREETSEGID,ROADWAYSEGID,FROMDATE,TODATE,MARID,ADDRESS,LATITUDE,LONGITUDE,XCOORD,YCOORD,WARD,EVENTID,MAR_ADDRESS,MAR_SCORE,MAJORINJURIES_BICYCLIST,MINORINJURIES_BICYCLIST,UNKNOWNINJURIES_BICYCLIST,FATAL_BICYCLIST,MAJORINJURIES_DRIVER,MINORINJURIES_DRIVER,UNKNOWNINJURIES_DRIVER,FATAL_DRIVER,MAJORINJURIES_PEDESTRIAN,MINORINJURIES_PEDESTRIAN,UNKNOWNINJURIES_PEDESTRIAN,FATAL_PEDESTRIAN,TOTAL_VEHICLES,TOTAL_BICYCLES,TOTAL_PEDESTRIANS,PEDESTRIANSIMPAIRED,BICYCLISTSIMPAIRED,DRIVERSIMPAIRED,TOTAL_TAXIS,TOTAL_GOVERNMENT,SPEEDING_INVOLVED,NEARESTINTROUTEID,NEARESTINTSTREETNAME,OFFINTERSECTION,INTAPPROACHDIRECTION,LOCATIONERROR,LASTUPDATEDATE,MPDLATITUDE,MPDLONGITUDE,MPDGEOX,MPDGEOY,BLOCKKEY,SUBBLOCKKEY,FATALPASSENGER,MAJORINJURIESPASSENGER,MINORINJURIESPASSENGER,UNKNOWNINJURIESPASSENGER
-77.07083331,38.96102078,193197887,27432984,17160375,2017/09/16 01:59:38+00,11060642,3535.74,0,1263,14976,2017/09/15 04:00:00+00,1970/01/01 00:00:00+00,264121,CHEVY CHASE PARKWAY NW & MILITARY ROAD NW,38.961013,-77.070831,393861.06,143680.65,Ward 3,{ACFD48DF-A34F-4856-92C9-778CAFC49D63},3700 MILITARY ROAD NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11022942,CHEVY CHASE PKWY NW,0.04,East,,1970/01/01 00:00:00+00,38.961013,-77.070831,393861.06,143680.65,baf6ac9630383cff500764d74f3dc411,fa3deaea63217c649f127817484e4521,0,0,0,0
-76.94889979,38.86207806,193197888,28108696,19126470,2019/07/20 13:30:18+00,13081512,5923.35,6.42,,,2019/07/19 04:00:00+00,1970/01/01 00:00:00+00,145780,3902 SOUTHERN AVENUE SE,38.862082,-76.948883,404436.475,132697.356,Ward 7,{888E74D2-2443-4B09-AAEF-E5CBBC437A49},3902 SOUTHERN AVENUE SE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13083522,SUITLAND TER SE,25.86,Northeast,,1970/01/01 00:00:00+00,38.862111,-76.94895,404423.44,132710.28,ec6132d57bd5fdda64286f7cc95678f3,ec6132d57bd5fdda64286f7cc95678f3,0,0,0,0
-76.93334385,38.91164136,193197889,28108698,19125812,2019/07/20 13:54:29+00,12031982,2965.42,9.36,,,2019/07/18 04:00:00+00,1970/01/01 00:00:00+00,60537,1600 EASTERN AVENUE NE,38.911027,-76.932933,405816.771,138131.482,Ward 7,{FA52BA95-C875-40DB-92AE-26F1A1870BCD},1600 EASTERN AVENUE NE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,47019752,Alley-47019752,28.41,Southeast,,1970/01/01 00:00:00+00,38.911574,-76.933418,405802.37,138145.73,68490b5cf25ad6c5c0f67a74df9e2317,6912214ecd5b50a84462e64c1ec0af0d,0,0,0,0
-77.05012604,38.90146559,193197890,28108700,19127001,2019/07/20 13:51:59+00,11002302,1307.38,6.87,,,2019/07/20 04:00:00+00,1970/01/01 00:00:00+00,242349,900 23RD STREET NW,38.901576,-77.050123,395652.21,137081.432,Ward 2,{C5A553C1-AA51-4EA6-B6EC-CA1F9728A2A1},900 23RD STREET NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11091262*1,Not Available,58.71,South,,1970/01/01 00:00:00+00,38.901458,-77.050203,395633.74,137081.5,7c355ab5e7c3981fb4b3951952859e1d,7c355ab5e7c3981fb4b3951952859e1d,0,0,0,0
-77.02670774,38.92878806,193197891,27993754,19052013,2019/03/28 16:29:09+00,11048752,1789.82,19.36,-9,28522,2019/03/28 04:00:00+00,1970/01/01 00:00:00+00,231255,1002 IRVING STREET NW,38.928612,-77.026627,397691.169,140081.746,Ward 1,{D4163CC8-B56D-42C4-89E2-74AE3CDD8980},1002 IRVING STREET NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,47059802,Alley-47059802,4.6,West,,1970/01/01 00:00:00+00,38.928607,-77.02668,397686.56,140081.22,bbd5116154926d86a41cdbc7d55eac8b,77da6e5301d28265fcb7d98c74de6ffa,0,0,0,0
-77.00588625,38.83481498,193197892,28108702,19127009,2019/07/20 13:57:50+00,13000102,2080.63,1.99,,,2019/07/19 04:00:00+00,1970/01/01 00:00:00+00,30820,3780 1ST STREET SE,38.834786,-77.005884,399489.107,129665.996,Ward 8,{9B8B5F1C-21F6-428F-9367-AB9EEEBB3ED5},3780 1ST STREET SE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13042702,HALLEY PL SE,39.57,North,,1970/01/01 00:00:00+00,38.834807,-77.005861,399513.28,129665.72,66f3d8a7371d7c62f04dc0740498816f,56ac8f3e80b5d1b310c2124bb5231ac8,0,0,0,0
-8.99998006,-9.000000891,193197893,25094047,14123449,2014/08/16 05:00:00+00,Route not found,0,0,15397,39262,2014/08/16 04:00:00+00,1970/01/01 00:00:00+00,275328,2446 WISCONSIN AVE. NW,38.922146,-77.073159,393655.878,139366.213,Ward 3,{7B5E0450-4570-41AA-8854-D50F7467A8D4},2446 WISCONSIN AVENUE NW,100,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,Crash point too far away from centerline,1970/01/01 00:00:00+00,-9,-9,,,Unknown,Unknown,0,0,0,0
-77.01893099,38.89734678,193197894,25094048,14122823,2014/08/15 19:24:00+00,11000502,281.33,0.03,10108,10701,2014/08/15 04:00:00+00,1970/01/01 00:00:00+00,299998,5TH ST NW / F ST NW,38.897339,-77.018929,398357.99,136610.042,Ward 6,{9F7DE3DB-5A33-4E16-842E-3734D53CACFC},500 F STREET NW,200,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,11034382,F ST NW,0.26,North,,1970/01/01 00:00:00+00,38.897339,-77.018929,,,15d402941ea508a1058af4f4f4d23c59,15d402941ea508a1058af4f4f4d23c59,0,0,0,0
-77.001279,38.82123792,193197895,27715489,18102113,2018/06/23 09:45:32+00,0,0,1.42,-9,32996,2018/06/23 04:00:00+00,1970/01/01 00:00:00+00,276660,4700 SOUTH CAPITOL STREET SE,38.821924,-77.00077,399933.144,128238.315,Ward 8,{6026E2F5-BC99-4614-BB5E-2E70F797B4E8},4700 SOUTH CAPITOL STREET SE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.821224,-77.001291,399899.15,128235.73,16d7cb32cf51334d9dc8bfae3e91c822,8a560881a426cd24da7fb36d35c60859,0,0,0,0
-77.02996362,38.92045274,193197896,27715490,18102105,2018/06/23 07:42:00+00,11036722,2150.43,9.47,-9,29841,2018/06/23 04:00:00+00,1970/01/01 00:00:00+00,240293,1300 FLORIDA AVENUE NW,38.920261,-77.03022,397379.347,139154.872,Ward 1,{D564F475-47E3-43F2-9098-C2EE6877F7FF},1300 FLORIDA AVENUE NW,200,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11001302,13TH ST NW,25.4,West,,1970/01/01 00:00:00+00,38.920362,-77.029936,397398.23,139154.9,7fff32cec375175a09f52312caf30a8c,e573a04d06dd8f10a87301a3fcc931a0,0,0,0,0
-77.00136295,38.82133133,193197897,27715492,18102087,2018/06/23 07:43:03+00,15081252,8024.98,6.03,-9,32871,2018/06/23 04:00:00+00,1970/01/01 00:00:00+00,276659,4675 SOUTH CAPITOL STREET SW,38.821059,-77.001606,399860.496,128142.191,Ward 8,{3F08A4F4-DDA8-42E3-B700-D5A0F713CBBC},4675 SOUTH CAPITOL STREET SW,200,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13081512,SOUTHERN AVE SE,5.96,Northwest,,1970/01/01 00:00:00+00,38.821287,-77.001412,399845.08,128156.63,f7c0e3215312906799599ff6bbc184b5,d9eb68c1d6e6b3ccce9f97d6bb1f0bfb,0,0,0,0
-76.98197737,38.94127171,193197898,27715493,18102137,2018/06/23 07:44:43+00,12081442,3415.55,10.13,9879,10596,2018/06/23 04:00:00+00,1970/01/01 00:00:00+00,288142,4236 SOUTH DAKOTA AVENUE NE,38.941846,-76.982586,401509.694,141550.648,Ward 5,{C9A4AC4C-3958-427A-9880-D9A3E5CD7500},4236 SOUTH DAKOTA AVENUE NE,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12084892,TAYLOR ST NE,77.92,Northwest,,1970/01/01 00:00:00+00,38.941322,-76.981885,401478.05,141524.71,dc611a97174a2b165e8e3ad71b99eef6,dc611a97174a2b165e8e3ad71b99eef6,0,0,0,0
-76.97432871,38.91730493,193197899,27715496,18102135,2018/06/23 10:07:28+00,12064672,3231.21,19.23,-9,31017,2018/06/23 04:00:00+00,1970/01/01 00:00:00+00,299627,2121 NEW YORK AVENUE NE,38.91705,-76.974001,402254.73,138798.326,Ward 5,{3FA5F1D6-80FD-4C9C-85B1-535788660EFF},2121 NEW YORK AVENUE NE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,58012822,Driveway-58012822,10.41,East,,1970/01/01 00:00:00+00,38.917124,-76.97432,402244.57,138797.97,cc2811b57a4ff797513195227918e3ac,4a664c466fb91ced9ee752022b18e07d,0,0,0,0
-77.0031728,38.86013804,193197900,27846569,18185298,2018/11/01 06:30:21+00,15048453,6752.42,26.86,-9,22105,2018/11/01 04:00:00+00,1970/01/01 00:00:00+00,309451,INTERSTATE 295 INTERSTATE BN,38.867321,-76.990504,400824.138,133277.658,Ward 8,{F86F6FEB-FD65-409E-9D43-8564DF76691D},,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,36003912,Ramp-36003912,223.95,South,,1970/01/01 00:00:00+00,38.860197,-77.003468,400824.42,133277.48,af2d5762a35379969510ca9199d3b38f,199facd282a20af1e0c0cf34fc048741,0,0,0,0
-77.01892995,38.90252879,193197901,27830156,18175156,2018/10/16 04:24:38+00,11000502,856.87,0.03,5717,6257,2018/10/15 04:00:00+00,1970/01/01 00:00:00+00,237570,5TH STREET NW & K STREET NW,38.902521,-77.018928,398358.2,137185.34,Ward 6,{DF89D89D-560B-4AFC-ABEC-D1470ECF1B4A},476 K STREET NW,200,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,11050892,K ST NW,0.02,South,,1970/01/01 00:00:00+00,38.902521,-77.018928,398358.2,137185.34,534414caa760e25a309701c5a8d2c2ce,534414caa760e25a309701c5a8d2c2ce,0,0,0,0
-77.01113434,38.8953083,193197902,27977643,19040669,2019/03/12 12:14:08+00,11064282,311.78,9.92,82,1523,2019/03/10 05:00:00+00,1970/01/01 00:00:00+00,237162,415 NEW JERSEY AVENUE NW,38.895291,-77.011128,399034.616,136382.568,Ward 6,{7F7C569F-003B-4AC0-A8D8-03B32E1AFD43},415 NEW JERSEY AVENUE NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11026912,D ST NW,59.17,North,,1970/01/01 00:00:00+00,38.895276,-77.011242,399073.19,136393.57,dfe313ec86122d3bb9b25fa90900de5c,dfe313ec86122d3bb9b25fa90900de5c,0,0,0,0
-76.99653778,38.86283621,193197903,27715501,18102133,2018/06/23 08:02:31+00,13035682,39.57,40.22,12167,20668,2018/06/23 04:00:00+00,1970/01/01 00:00:00+00,294866,1101 HOWARD ROAD SE,38.862373,-76.995008,400433.244,132728.418,Ward 8,{D73D80C0-85B2-4439-ABFB-B58F6189A6F0},1101 HOWARD ROAD SE,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36003442,Ramp-36003442,10.72,Southwest,,1970/01/01 00:00:00+00,38.862506,-76.996324,400416.95,132708.16,56ba34bc68b9a545fa6bc4768857ac52,f0a3e6c36b04e3b842b3e3279b9c813c,0,0,0,0
-77.02808486,38.89936817,193197904,27977646,19041626,2019/03/12 12:16:37+00,11001202,955.43,25.73,-9,27080,2019/03/12 04:00:00+00,1970/01/01 00:00:00+00,239130,775 12TH STREET NW,38.899361,-77.027597,397606.125,136834.68,Ward 2,{F8ACFC4D-D597-4179-8236-AC7334724303},775 12TH STREET NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,47048962,Alley-47048962,33.07,North,,1970/01/01 00:00:00+00,38.899361,-77.027786,397589.74,136834.68,1a81a26188269109a590cbfe306f0ca6,93ce76a53e947b260153e19c0a259136,0,0,0,0
-77.00908628,38.87259839,193197905,27715503,18102148,2018/06/23 08:04:55+00,15081252,1622.11,6.6,13187,35880,2018/06/23 04:00:00+00,1970/01/01 00:00:00+00,276500,1345 SOUTH CAPITOL STREET SW,38.873457,-77.009083,399211.83,133958.84,Ward 6,{9800231B-7A42-4DCE-BF2F-86F63A44EB3B},1345 SOUTH CAPITOL STREET SW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14065842,O ST SW,42.79,South,,1970/01/01 00:00:00+00,38.87259,-77.009008,399182.33,133958.84,0e90bf31afa649f1ae843a207f92c0ca,0e90bf31afa649f1ae843a207f92c0ca,0,0,0,0
-76.9374248,38.88949851,193197906,27584432,18023758,2018/02/12 04:49:08+00,13015342,0,0.96,10130,10725,2018/02/11 05:00:00+00,1970/01/01 00:00:00+00,278509,4500 BENNING ROAD NE,38.89027,-76.937793,405396.783,135826.958,Ward 7,{E4E25C38-0590-439E-BFA3-348AA3192E80},4519 BENNING ROAD SE,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12015342,BENNING RD NE,32.89,South,,1970/01/01 00:00:00+00,38.889488,-76.937433,405426.8,135840.07,14c0c6aadfbb37de980641f474aea9a8,157eb0a113f5c2b86e9394ee7b6d5fc9,0,0,0,0
-76.9952707,38.859183,193197907,27977649,19041629,2019/03/12 12:27:13+00,13059452,1255.36,16.4,3996,2990,2019/03/12 04:00:00+00,1970/01/01 00:00:00+00,287080,2500 MARTIN LUTHER KING JR AVENUE SE,38.861367,-76.993626,400553.169,132616.742,Ward 8,{9665DDB9-746B-4D0F-B897-E1E85B8EDBF6},2500 MARTIN LUTHER KING JR AVENUE SE,200,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,13082352,STANTON RD SE,15.74,South,,1970/01/01 00:00:00+00,38.859113,-76.995097,400559.74,132625.16,a8407417f86d4d6ca9263ace25050221,3ccc2028dc568820bff18454a8388f1b,0,0,0,0
-77.0211252,38.97573364,193197908,28239795,19212916,2019/11/28 22:00:30+00,11070522,2471.19,0.19,,,2019/11/28 05:00:00+00,1970/01/01 00:00:00+00,250955,PINEY BRANCH RD NW & DAHLIA ST NW,38.975726,-77.021123,398169.647,145311.72,Ward 4,{9B37883A-E9C0-4671-B54F-CC2AED50247D},617 DAHLIA STREET NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11027042,DAHLIA ST NW,10.23,South,,1970/01/01 00:00:00+00,38.975725,-77.021121,,,1c7e09f3b621bb716c05dbc76a1d529d,1c7e09f3b621bb716c05dbc76a1d529d,0,0,0,0
-76.99980025,38.92003785,193197909,27584436,18023844,2018/02/12 06:33:45+00,12075462,903.7,2.08,-9,33614,2018/02/12 05:00:00+00,1970/01/01 00:00:00+00,288105,415 RHODE ISLAND AVENUE NE,38.919588,-77.0001,399991.313,139079.75,Ward 5,{11B24693-2519-4FB6-9D1B-368070CAD2EC},410 RHODE ISLAND AVENUE NE,200,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,12000502,5TH ST NE,26.03,Southwest,,1970/01/01 00:00:00+00,38.920013,-76.999788,400009.51,139085.69,e64e16eeaa59885993421d1394a8e8e5,e64e16eeaa59885993421d1394a8e8e5,0,0,0,0
-77.02171181,38.88233294,193197910,27715509,18102048,2018/06/23 08:14:56+00,15048461,1393.45,13.45,9551,5594,2018/06/22 04:00:00+00,1970/01/01 00:00:00+00,309456,INTERSTATE 395 INTERSTATE BN,38.882252,-77.025774,397763.71,134935.37,Ward 6,{BC3EBBC7-BBD9-40A5-ACDF-4B8979B6B320},,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,36004052,Ramp-36004052,81.96,East,,1970/01/01 00:00:00+00,38.882204,-77.021705,397763.71,134935.37,18868dc39c81bdfc88304468ffb7b38b,cf6c1d9256ac12aaf79aa8840170d758,0,0,0,0
-77.02192036,38.90266381,193197911,28102988,19123420,2019/07/15 01:24:03+00,11000702,1431.16,13.27,,,2019/07/14 04:00:00+00,1970/01/01 00:00:00+00,300396,900 7TH STREET NW,38.900871,-77.022277,398067.63,137002.158,Ward 2,{8F630CC7-54A4-4086-9218-4DB5E8BFE9A3},900 7TH STREET NW,200,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,11050892,K ST NW,14.98,North,,1970/01/01 00:00:00+00,38.902656,-77.022071,398067.85,137033,9ec51c5b4a3e801f1dfbeee83abbce79,9ec51c5b4a3e801f1dfbeee83abbce79,0,0,0,0
-77.02808338,38.9024453,193197912,27584459,18023865,2018/02/12 08:09:23+00,11001202,1339.02,42.68,6297,6691,2018/02/12 05:00:00+00,1970/01/01 00:00:00+00,243017,1108 K STREET NW,38.902523,-77.027537,397611.446,137185.664,Ward 2,{016E480B-AFA4-4AC4-ADAD-488E6FA5D43E},1108 K STREET NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,11050892,K ST NW,8.92,South,,1970/01/01 00:00:00+00,38.902438,-77.027589,397611.48,137153.75,c9fb91644672d798c19baad797197703,bd5a4b4da155b202e1a11550c352a240,0,0,0,0
-77.00177963,38.8257839,193197913,28108748,19127052,2019/07/20 16:19:02+00,13000302,2387,24.56,,,2019/07/20 04:00:00+00,1970/01/01 00:00:00+00,295407,4413 3RD STREET SE,38.825776,-77.001777,399845.665,128665.91,Ward 8,{C9BCE4CB-EBE7-4FFF-BE04-48E6EB9E5145},4413 3RD STREET SE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,58010602*1,Not Available,19.13,North,,1970/01/01 00:00:00+00,38.825696,-77.002041,399822.73,128657,3d47c1846bbc278d36290b57c46241b5,aab2ef4b95b3a8c8a0507a8f8d9597a6,0,0,0,0
-77.01055292,38.88759848,193197914,27977677,19041646,2019/03/12 13:37:09+00,14047972,118.96,21.84,8994,21252,2019/03/12 04:00:00+00,1970/01/01 00:00:00+00,308496,50 INDEPENDENCE AVENUE SW,38.887591,-77.010501,399088.938,135527.783,Ward 2,{182D1E08-324A-47E7-A3A6-31E5B155BFB6},50 INDEPENDENCE AVENUE SW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,58017882,Driveway-58017882,9.91,West,,1970/01/01 00:00:00+00,38.887394,-77.010553,399088.36,135466.94,eb26bdad33cc325e1968d33caa386d91,847799e4cdd21b22f0fc4309c52bd767,0,0,0,0
-76.97120844,38.85009825,193197915,27584462,18023866,2018/02/12 08:40:19+00,13083422,3605.16,13.71,5914,8337,2018/02/12 05:00:00+00,1970/01/01 00:00:00+00,156070,2400 ALABAMA AVENUE SE,38.851422,-76.971816,402446.455,131513.12,Ward 8,{1DE1C1C7-15AF-4C37-AF2E-F4818077B965},2249 SAVANNAH TERRACE SE,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36004512,Ramp-36004512,43.3,Southeast,,1970/01/01 00:00:00+00,38.84999,-76.971298,402437.02,131531.3,bbddcd1330a8943ff2fe1a44f860e4c6,33fe8052ad755d2800d63540edeefc9d,0,0,0,0
-76.95499295,38.8836358,193197916,27846607,18185303,2018/11/01 07:40:54+00,13033282,639.5,17.21,8739,1439,2018/11/01 04:00:00+00,1970/01/01 00:00:00+00,33708,3520 ELY PLACE SE,38.883628,-76.954991,403905.15,135088.845,Ward 7,{FDE2FD8F-5904-43C9-9518-1E30690EE05A},3520 ELY PLACE SE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,58012062,Driveway-58012062,30.28,West,,1970/01/01 00:00:00+00,38.883783,-76.95499,403905.2,135105.97,46839dcd8cc9bd44cf4d9b3ec30e8daf,abfd284840e90c657f00eddf2c0aa0e8,0,0,0,0
-77.07689035,38.94291594,193197917,28108752,19127060,2019/07/20 16:38:10+00,11094052,4798.82,6.14,,,2019/07/20 04:00:00+00,1970/01/01 00:00:00+00,223014,4100 WISCONSIN AVENUE NW,38.942208,-77.077585,393273.921,141593.522,Ward 3,{8D3DF81B-9B74-40E8-9815-EDE8A484E570},4100 WISCONSIN AVENUE NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11003902,39TH ST NW,30.73,South,,1970/01/01 00:00:00+00,38.94293,-77.076823,393274.11,141629.84,c35ca45d4f3276fdd87cf2d5dd2aa3a8,c35ca45d4f3276fdd87cf2d5dd2aa3a8,0,0,0,0
-77.02397115,38.90893658,193197918,28212216,19195470,2019/11/01 04:28:45+00,11000902,2150.61,15.71,,,2019/10/31 04:00:00+00,1970/01/01 00:00:00+00,225473,1408 9TH STREET NW,38.908929,-77.02415,397905.4,137902.906,Ward 2,{A212BA4E-B89A-44D3-A801-5B957578F33D},1408 9TH STREET NW,200,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,47043112,Alley-47043112,6.41,South,,1970/01/01 00:00:00+00,38.908929,-77.02415,397905.4,137896.7,76d0e6f3639739f3d970638b66f43f35,90e7c86948e1bdd504e99f728586585c,0,0,0,0
-76.95749695,38.89654508,193197919,27715540,18102146,2018/06/23 09:13:24+00,12015342,2289.58,0.6,-9,29048,2018/06/23 04:00:00+00,1970/01/01 00:00:00+00,287848,3399 BENNING ROAD NE,38.896005,-76.957905,403651.711,136462.622,Ward 7,{17566CAC-5E34-432C-9936-8AE2AE0CCE18},3399 BENNING ROAD NE,200,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12003402,34TH ST NE,0.01,East,,1970/01/01 00:00:00+00,38.896532,-76.957496,403651.86,136494.27,98f8abea1cdfd42a8494f3517ca5271a,07e8103d3cf0d42ab51da553fc9dfd91,0,0,0,0
-77.02234377,38.9389648,193197920,27715541,18102173,2018/06/23 09:59:15+00,11064222,3537.89,2.66,4821,5273,2018/06/23 04:00:00+00,1970/01/01 00:00:00+00,316406,3801 NEW HAMPSHIRE AVENUE NW,38.937656,-77.022862,398017.939,141085.7,Ward 4,{3604CC6B-0DF1-4EE3-84D5-0DD2BCE54E71},3801 NEW HAMPSHIRE AVENUE NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,11074682,RANDOLPH ST NW,27.79,Northeast,,1970/01/01 00:00:00+00,38.938945,-77.022315,398017.3,141105.02,37a4a94bbfb32835ea1db2ba908c23b9,37a4a94bbfb32835ea1db2ba908c23b9,0,0,0,0
-77.02231526,38.95638399,193197921,27977690,19041655,2019/03/12 14:01:52+00,11052062,1094.87,0.09,7183,17602,2019/03/12 04:00:00+00,1970/01/01 00:00:00+00,285370,KENNEDY STREET NW & 7TH STREET NW,38.956377,-77.022313,398066.01,143163.78,Ward 4,{42942653-B8F4-423F-AE13-8E09F839DEEC},701 KENNEDY STREET NW,200,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,11000702,7TH ST NW,0.01,East,,1970/01/01 00:00:00+00,38.956377,-77.022313,398066.01,143163.78,e8e41aa37b1c1548ed5cae298594b90b,762b389302dedea26a7aeda53090293a,0,0,0,0
-76.9980923,38.84419857,193197922,27729758,18109426,2018/07/07 20:06:09+00,13059452,2972.3,21.87,2743,3336,2018/07/04 04:00:00+00,1970/01/01 00:00:00+00,278308,3023 MARTIN LUTHER KING JR AVENUE SE,38.844191,-76.99809,400165.774,130710.023,Ward 8,{40EE66CA-6263-4B21-9303-6D41094429F7},3023 MARTIN LUTHER KING JR AVENUE SE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13074292,RALEIGH PL SE,17.63,Southwest,,1970/01/01 00:00:00+00,38.844321,-76.998279,400149.42,130724.43,161a0af25a8845044292bbb97ab53f8e,161a0af25a8845044292bbb97ab53f8e,0,0,1,0
-77.06820876,38.9039959,193197923,27715549,18102001,2018/06/23 09:55:31+00,0,0,4.95,4512,5055,2018/06/22 04:00:00+00,1970/01/01 00:00:00+00,309367,3401 WATER STREET NW,38.90398,-77.068167,394087.221,137349.27,Ward 2,{5F555FD3-AD4C-43B0-A117-FB41C58F5219},3401 WATER STREET NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.904031,-77.068191,394092.21,137366.94,6a6c744754fe3f144ae0e837a88534c5,6a6c744754fe3f144ae0e837a88534c5,0,0,0,0
-77.02701331,38.98185663,193197924,27584539,18023922,2018/02/12 14:21:03+00,11079492,442.66,43.22,-9,23934,2018/02/12 05:00:00+00,1970/01/01 00:00:00+00,253558,7600 GEORGIA AVENUE NW,38.982171,-77.027223,397641.306,146025.893,Ward 4,{609C4404-33CC-468D-A07D-850EC4449453},7603 12TH STREET NW,200,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,47015182,Alley-47015182,20.37,Northeast,,1970/01/01 00:00:00+00,38.98217,-77.027293,397662.83,146026.13,b997a0adb90a6faaa0f05c305e120427,2c8e0d34a206e77ae6ef34b9652209d7,0,0,0,0
-77.02191885,38.89913779,193197925,27840858,18181654,2018/10/26 19:34:45+00,11000702,978.82,0.04,2783,3359,2018/10/26 04:00:00+00,1970/01/01 00:00:00+00,302655,7TH STREET NW,38.89913,-77.021917,398098.85,136808.92,Ward 2,{E61A2F37-9902-4D29-875D-F827DF53324C},713 7TH STREET NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,11038612,G ST NW,75.89,North,,1970/01/01 00:00:00+00,38.89913,-77.021917,398098.85,136808.92,97178350e8b252e0e4c408ccefb0d72c,97178350e8b252e0e4c408ccefb0d72c,0,0,0,0
-76.97433827,38.86546178,193197926,28239902,19213019,2019/11/29 05:02:32+00,Route not found,0,0,,,2019/11/28 05:00:00+00,1970/01/01 00:00:00+00,286849,2316 GOOD HOPE ROAD SE,38.86583,-76.974726,402193.423,133112.473,Ward 7,{551BA626-C5F8-49D0-B664-1A83622D727A},2316 GOOD HOPE ROAD SE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,Crash point too far away from centerline,1970/01/01 00:00:00+00,38.865454,-76.974336,402207.93,133102.43,Unknown,Unknown,0,0,0,0
