Date,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,CrashCount
1/22/19,31.9,15.8,24.3,1.8,0,0,0,0,13.2,236.29,17.2,9.9,36.4,43.1,60
1/23/19,51,31.5,41.1,21.5,0,0,0,0,19.1,190.04,25.3,9.9,78.7,52.11,66
1/24/19,59.9,36.8,49.7,28.4,0,1.62,0,0,25,252.5,36.8,8.5,76.8,76.09,55
1/25/19,42.9,31.2,36.9,23.9,0,0,0,0,17.9,301.42,23.9,9.9,32.8,44.63,77
1/26/19,40.8,26.2,33.2,22.6,0,0,0,0,7.5,96.79,0,9.9,65.4,49.46,66
1/27/19,47.9,28.6,38.6,23.8,0,0,0,0,14.1,202,23,9.9,56.1,57.48,45
1/28/19,39.7,30.3,34.4,21.6,0,0,0,0,14.2,130.83,0,9.9,59.1,37.51,52
1/29/19,40.7,28.8,34.6,16.9,0,0.22,0.55,0.55,16.9,205.5,31.5,8.9,77.4,73.32,70
1/30/19,37.7,12.7,24.2,-3.9,0,0,0.4,0.95,25.8,271.25,38.2,9.8,23.8,43.47,63
1/31/19,24.1,9.8,17.3,-2.4,0,0,0.63,0.82,10,233.17,0,9.9,16,31.85,70
2/1/19,23.9,19.4,21.5,8.2,0,0.05,0.67,0.97,10.2,56.83,0,7.5,85,65.59,81
2/2/19,39.8,18.4,28.3,11.8,0,0,0.44,1.21,11,191.88,0,9.8,47.1,70.88,89
2/3/19,55.7,28.5,39.8,25,0,0,0.94,1.18,6.7,45.17,0,9.4,59.1,68.26,46
2/4/19,61.9,32.7,44.5,26.7,0,0,0,0.39,6.6,47.71,0,8.7,34.4,69.08,48
2/5/19,72.9,36.8,52.4,31.8,0,0,0,0,10.3,185.67,0,9.9,65.1,68,65
2/6/19,56.9,43.6,50.5,40.3,0,0.03,0,0,10.1,120.46,0,9.4,65.1,76.88,72
2/7/19,55.8,46,50,42,0,0,0,0,8.7,82.42,0,8.1,86,81.59,81
2/8/19,58.9,37.8,48.3,27,0,0,0,0,24.5,216.25,38.8,7.3,68.9,61.56,82
2/9/19,36.9,28.8,32.5,15.5,0,0,0,0,21.4,316.46,30.9,9.9,52.8,37.01,67
2/10/19,39.7,26,33.2,19.9,0,0.04,0.25,0.25,10.3,107,0,9.5,66.9,48.37,54
2/11/19,37.7,33.8,35.3,26.4,0,0.37,0.15,0.39,12.1,70.88,0,8.4,95,86.35,55
2/12/19,40.3,34.9,37.5,26.1,0,0.66,0,0.13,13.5,93.63,23,4.6,99.4,90.23,52
2/13/19,49.7,37.1,42.6,33.3,0,0.01,0,0,16.7,260.21,25.8,9.3,53.5,59.44,79
2/14/19,52.2,33.2,43,28,0,0,0,0,11.3,188.04,0,9.9,61.5,50.99,82
2/15/19,64.9,46.8,55.7,41.7,0,0,0,0,20.2,206.67,29.2,9.9,70.3,46.39,55
2/16/19,52.9,36.5,43,30.4,0,0,0,0,20.6,223.17,27.4,9.9,59.5,37.48,72
2/17/19,39.6,31.3,35.8,23.7,0,0.13,0,0,10,157.46,0,9.7,64.9,59.72,50
2/18/19,50.8,36.9,42.8,27.8,0,0.31,0,0,23.5,265.5,36.8,9.8,78,64.86,49
2/19/19,41.9,29.7,36.4,20.1,0,0,0.79,0.79,16.7,283.71,23,9.9,60.6,37.39,68
2/20/19,36.8,30.7,33.8,22,0,0.68,1.39,1.6,10.3,149.29,0,5.6,86.9,74.82,43
2/21/19,58.7,34.8,44.5,29.4,0,0,0.59,2.18,9.8,212.04,0,8.7,68.7,66.48,44
2/22/19,51.2,43.5,46.9,40.5,0,0.02,0,0.7,9.8,245.71,23,9.9,88.9,52.74,72
2/23/19,42.6,38.7,40.2,32.1,0,0.15,0,0,10.1,53.29,0,7.8,90.9,74.57,67
2/24/19,60.8,38.7,46.1,32.8,0,0.83,0,0,19,228.33,38.3,8.7,71.5,72.05,59
2/25/19,49.9,41.7,45.2,31.6,0,0,0,0,30.3,292.29,45.8,9.9,4.1,19.8,58
2/26/19,52.9,34.3,42.9,28.3,0,0,0,0,13.3,180.08,19.7,9.9,46.4,31.53,68
2/27/19,40.7,31.5,36.9,23.6,0,0,0,0,10.7,93.63,0,9.9,61.1,58.96,72
2/28/19,49.7,38.7,42.9,31.5,0,0,0.74,0.74,19.3,197.79,24.2,9.9,63.4,53,72
3/1/19,38.7,33.8,35.7,25.8,0,0.58,0.44,1.18,13.3,59.5,0,8.6,95,80.23,71
3/2/19,46.9,35.8,41.5,27.9,0,0.06,0,0.32,11.6,314.46,0,8.3,89.5,75.32,85
3/3/19,46.6,36.9,40.9,28.9,0,0.45,0,0,12.8,113.88,0,8.3,98.5,68.07,45
3/4/19,41.9,31.8,37,21.1,0,0.21,0,0,17.6,305.71,30.1,9.7,63.4,58.75,64
3/5/19,41.9,27.8,33.3,16.6,0,0,0,0,22.8,273.21,37.3,9.9,48.3,40.57,75
3/6/19,33,21.7,27.6,10.1,0,0,0,0,23.3,307.25,32.2,9.9,38.8,35.74,72
3/7/19,44.6,24.3,33.8,18,0,0,0,0,13.5,245.67,22.9,9.9,65.6,39.64,82
3/8/19,40.8,32.8,35.7,27.4,0,0.14,0.25,0.25,11.4,75.71,0,7.4,83.1,66.71,61
3/9/19,42.8,35.7,39.1,29.5,0,0,0.15,0.39,10.2,135.63,0,8.9,83.1,77.64,85
3/10/19,60.1,39.6,47.3,33.7,0,0.47,0,0.12,15.7,182.46,0,7.5,88.7,83.28,62
3/11/19,61.8,47.5,55.5,0,0,0,0,0,21.8,294.79,30.8,9.9,61.9,33.23,55
3/12/19,53.1,39.6,46,33.1,0,0,0,0,17.7,290.58,27.7,9.9,9.2,35.56,78
3/13/19,59,33.3,46.4,29.4,0,0,0,0,12.8,156.83,0,9.9,72.3,51.89,60
3/14/19,73.1,45.7,58.8,41.9,0,0,0,0,16.4,180.75,27.6,9.9,65.8,56.81,72
3/15/19,76.8,62,68.8,0,0,0,0,0,25.7,209.08,36.4,9.9,73.4,58.07,83
3/16/19,57.7,42.9,50.1,38.1,0,0,0,0,23.1,313.96,34.2,9.9,33.2,34.35,80
3/17/19,52.9,36.5,44.9,32.2,0,0,0,0,13.5,241.08,25.3,9.9,31.9,36.09,65
3/18/19,49.7,40.4,44,35.7,0,0,0,0,9.9,105.54,0,9.9,70.3,51.23,77
3/19/19,52.8,34.9,43.9,30.3,0,0,0,0,9.1,200.08,0,9.9,16.3,36.53,62
3/20/19,55.7,37.1,46.5,35.2,0,0,0,0,11.1,111.25,17.2,9.9,74.7,47.83,69
3/21/19,48.9,43,46,34.5,0,1.8,0,0,23.2,160.08,35.4,5.4,90,85.54,80
3/22/19,53.9,42.1,46.6,32.8,0,0.12,0,0,24.8,303.5,58.6,9.7,63.6,57.92,84
3/23/19,53.9,36.9,45.1,28.3,0,0,0,0,20.7,296.13,37,9.9,9.1,36.91,91
3/24/19,65.7,34.4,51.1,28.7,0,0,0,0,12.7,173.54,18.6,9.9,53.9,41.22,54
3/25/19,64,45.9,53.7,39.8,0,0,0,0,16.6,49.33,20.8,9.9,75.2,56.81,78
3/26/19,51.8,38.7,45.1,30.4,0,0,0,0,18,117.88,25,9.9,29.4,36.37,70
3/27/19,53.7,35.2,44.4,30.3,0,0,0,0,10.3,107.5,0,9.9,28.8,34.55,75
3/28/19,62,36.2,49.3,32.5,0,0,0,0,15.5,169.54,20,9.9,44.1,56.48,77
3/29/19,69.8,51.7,59.1,0,0,0,0,0,10.7,137.63,0,9.9,77.4,52.34,92
3/30/19,77.9,51.9,63.7,0,0,0,0,0,17.5,153.88,31,9.9,76.4,53.95,69
3/31/19,65.2,39.7,55.9,30.1,0,0.05,0,0,25.8,264.13,41.9,9.9,63.7,48.69,77
4/1/19,50.9,33.8,41.4,23.5,0,0,0,0,20,298.38,36.9,9.9,28.1,34.32,88
4/2/19,48.6,38,43.9,34.3,0,0.04,0,0,12,102.04,0,9.9,75.7,57.1,73
4/3/19,71.8,37.8,54.8,32.6,0,0,0,0,19.3,284.79,33.9,9.9,16.3,46.33,108
4/4/19,67.8,45.5,57,42.8,0,0,0,0,12.1,98.75,0,9.9,66.8,41.59,84
4/5/19,56.3,47.8,50.4,42.4,0,0.1,0,0,12.8,78.25,18.3,9.9,85.2,66.79,85
4/6/19,69.8,46.7,56.2,42.5,0,0,0,0,8.8,172.42,0,8.7,67.5,66.81,73
4/7/19,73,50.5,61.7,0,0,0,0,0,15.6,140.33,19.7,9.9,65,68.25,73
4/8/19,82.9,60,68.4,0,82.4,0.04,0,0,16.9,202.21,25.2,9.9,61.2,69.16,79
4/9/19,79.8,60.9,69.6,0,0,0.01,0,0,22,246.08,31.1,9.2,67.2,61.56,82
4/10/19,70.8,51,63.1,0,0,0,0,0,17.5,259.75,28.9,9.9,37.7,32.79,91
4/11/19,61.1,48.6,55.6,43,0,0,0,0,17.6,79.54,19.7,9.9,65.5,52.76,81
4/12/19,71.9,48.4,59.3,45.1,0,0.04,0,0,13.1,105.63,25.3,9.5,74.1,79.88,92
4/13/19,74.8,62.9,67.7,0,0,0.24,0,0,9.8,172.75,0,9.2,71.6,76.02,71
4/14/19,75.8,63,69.3,0,0,0,0,0,22.8,164.21,26.6,8.6,79.9,80.43,51
4/15/19,74.1,49.8,59.4,46.8,0,0.89,0,0,27.5,273.42,52.4,9.6,61.3,55.62,61
4/16/19,69,44.5,56.6,40.9,0,0,0,0,13.4,243.79,21.9,9.9,48.5,45.8,60
4/17/19,69.9,56.6,62.3,0,0,0,0,0,13.5,116.63,20.8,9.9,55.3,52.51,67
4/18/19,79.2,54.9,65.3,0,0,0,0,0,17.7,121.54,23,9.9,84.8,65.58,67
4/19/19,74.8,65.9,70.2,0,0,0.24,0,0,19.1,173.17,29.6,9.4,68.9,75.89,68
4/20/19,72.9,61.9,68.4,0,0,0,0,0,21.1,177.88,33.3,9.9,67.3,61.57,60
4/21/19,68.8,51.6,61.6,0,0,0,0,0,12.7,207.17,0,9.9,63.4,51.24,60
4/22/19,72.9,55,64,0,0,0,0,0,16.9,296.33,25.1,9.9,61.3,53.02,55
4/23/19,80.9,53.7,68.3,0,80.1,0,0,0,14.2,178.88,19.7,9.9,35.9,55.89,100
4/24/19,76.8,65,70.2,0,0,0,0,0,16.9,257.42,25.3,9.9,63.7,46.78,84
4/25/19,75.6,61.6,67.1,0,0,0,0,0,11.1,72.67,0,9.9,73.6,50.26,84
4/26/19,74,58.7,63.7,0,0,0.36,0,0,16.9,197.96,39.9,9.7,67.1,70.44,84
4/27/19,71.8,54.9,62.8,0,0,0,0,0,29.3,294.04,43.1,9.9,40.7,33.71,80
4/28/19,73.1,52.7,60.3,0,0,0.03,0,0,20.2,210.96,31.8,9.9,66.6,62.34,53
4/29/19,60.9,47.2,54.2,43.7,0,0,0,0,13.7,95.83,0,9.9,80.4,58.09,72
4/30/19,80.8,55.9,67.1,0,81.3,0,0,0,14.3,170.79,0,9.9,64.8,69.08,66
5/1/19,69.7,59.9,63.7,0,0,0,0,0,14.3,84.63,21.8,9.9,86.9,76.02,91
5/2/19,86.1,59.7,68.6,0,87.4,0.32,0,0,13.2,115.5,36.9,6.8,64.6,80.78,74
5/3/19,78.1,64.6,71,0,0,0,0,0,12.9,83.67,29.6,9.7,47.9,78.9,93
5/4/19,75.6,64.9,69.9,0,0,0,0,0,12,95.75,0,8,74.9,78.93,76
5/5/19,68.9,59.8,64.4,0,0,1.12,0,0,16.8,64.83,0,6.6,90.1,88.91,74
5/6/19,77.8,58.7,66.6,0,0,0,0,0,13.2,168.13,0,9.9,69.5,68.1,62
5/7/19,79.9,61.4,69.9,0,0,0,0,0,14.9,190.67,21.9,9.9,33.3,71.93,100
5/8/19,72.9,63.9,67.6,0,0,0,0,0,14.8,80.21,0,9.9,78.3,77.03,71
5/9/19,75.8,61.8,68.1,0,0,0,0,0,11,108.92,0,9.9,79.7,73.94,80
5/10/19,80.8,67.7,72.1,0,82.5,0.44,0,0,20,184.5,27.6,9.6,66.9,73.19,72
5/11/19,69.7,57.7,65.5,0,0,0.31,0,0,11.5,134.88,29.8,9,74.3,76.28,74
5/12/19,60.9,52.7,57.2,0,0,0.49,0,0,16.7,47.04,20.8,6.4,96.2,87.71,84
5/13/19,58.8,49.8,53.7,45.8,0,0.46,0,0,14.3,78.25,0,8.9,80.9,83.39,71
5/14/19,61.1,51.4,56.8,0,0,0,0,0,20.6,272.88,29.1,9.9,57.1,62.67,65
5/15/19,75.5,50.7,63.3,0,0,0,0,0,15.4,296.88,23,9.9,34.4,46.85,84
5/16/19,78.9,56.3,66.3,0,0,0.01,0,0,14.4,213.5,19.8,9.9,62.4,58.72,97
5/17/19,81.7,58.7,69,0,82.3,0,0,0,11.3,190.54,0,9.9,54.9,69.26,90
5/18/19,82.8,64.8,73.8,0,85,0,0,0,9.1,120.04,0,9.8,67,71.36,100
5/19/19,86.2,64.8,75.5,0,91.7,0.27,0,0,14.7,178.96,20.8,9.8,51.9,72.47,84
5/20/19,89.6,73.9,80.2,0,89.6,0,0,0,17.6,223.25,32.9,9.9,52.3,55.93,80
5/21/19,76.8,62.9,67.7,0,0,0,0,0,19.1,331.63,29.1,9.9,47.7,45.73,88
5/22/19,71.8,57,65,0,0,0,0,0,10.8,148.21,0,9.9,59.4,48.86,88
5/23/19,83.3,61.6,69.6,0,87,0.32,0,0,22.3,189.5,50.8,8.4,59.5,70.94,101
5/24/19,83.1,70,76,0,81.7,0,0,0,20.4,249.63,32.7,9.9,42.2,55.61,89
5/25/19,80.8,66.6,72.9,0,82.4,0,0,0,13.3,134.29,17.2,9.9,55.4,62.66,82
5/26/19,89.5,69,78.2,0,92.6,0.23,0,0,12.6,208.38,33.3,9.8,58.2,72.19,63
5/27/19,83.8,69.8,77.1,0,84.4,0.02,0,0,14.4,292.17,0,9.9,58.5,63.76,54
5/28/19,89.7,71,78.5,0,95.2,0.18,0,0,13.3,187.42,21.9,9.8,55.9,72.05,78
5/29/19,91.8,73.4,82.9,0,95.3,0,0,0,19,202.67,35.8,9.9,55.7,61.97,94
5/30/19,88.1,71.4,78.1,0,91,0.37,0,0,13.7,220.42,48.9,9.6,51.6,64.22,77
5/31/19,84.8,66.7,76.4,0,84,0,0,0,10.3,217.38,18.3,9.9,50.1,60.8,90
6/1/19,85.6,68.9,76.7,0,83.8,0,0,0,12,188.5,0,9.9,66.6,57.89,73
6/2/19,84.7,66.3,74.6,0,85,0.01,0,0,19.3,173.38,28.7,9.9,55.9,64.71,56
6/3/19,75.5,58.4,68.4,0,0,0,0,0,18.1,309.83,27.5,9.9,38.7,46.54,73
6/4/19,76.8,55.1,67.3,0,0,0,0,0,13.2,220.75,21.9,9.9,29.4,43.09,89
6/5/19,82.8,64.9,74.3,0,86.4,0.01,0,0,14.7,203.75,23,9.9,69,65.81,77
6/6/19,89,70.9,80.1,0,89.8,0,0,0,13.7,264.38,24.2,9.7,56.1,65.12,86
6/7/19,80.6,71.4,75.7,0,82.1,0,0,0,12.2,60.88,0,9.9,74,67.94,84
6/8/19,82.6,69,75.2,0,83,0,0,0,19.1,71.58,24.2,9.9,70,60.29,79
6/9/19,71.8,66.6,69.6,0,0,0.1,0,0,20.1,58.83,25,8.7,82.3,77.78,74
6/10/19,76.5,64,69.5,0,0,0.36,0,0,12.6,112.79,0,6.8,89.1,87.72,81
6/11/19,80.6,64.9,72.5,0,79.6,0.13,0,0,22.5,302.71,33.1,9.8,51.6,53.07,80
6/12/19,75.7,63.5,69.7,0,0,0.07,0,0,13.3,123.92,18.3,9.9,70.6,55.06,94
6/13/19,76.9,64.8,68.1,0,0,1.02,0,0,15.2,132.08,41.4,8.8,73.8,80.76,87
6/14/19,78.7,56.7,67.4,0,0,0,0,0,23.6,263.04,32.8,9.9,33.4,51.05,83
6/15/19,82.8,60.4,71.9,0,82,0,0,0,19.2,205.29,24.3,9.9,53.4,55.5,75
6/16/19,85.8,68.9,77.5,0,89.9,0,0,0,16.3,193.88,25.3,9.9,66.9,59.96,76
6/17/19,89.8,73.9,79.7,0,94.1,0.57,0,0,12.7,140.13,0,9.3,58.9,70.19,63
6/18/19,87.8,71.8,76.7,0,90.9,1.03,0,0,13.4,200,32.2,9.4,63,81.03,84
6/19/19,84.9,71.8,77.9,0,90.6,0.01,0,0,11.7,171.5,0,9.9,66,79.6,74
6/20/19,91.7,74,80.9,0,95.2,0.08,0,0,17.6,212.75,24.2,9.8,69,73.47,80
6/21/19,83.5,70.9,77.4,0,82.8,0,0,0,25.8,285.5,40.9,9.9,53,57.21,81
6/22/19,82.7,66.7,74.8,0,81.2,0,0,0,14.5,291.75,22.9,9.9,46.8,42.15,81
6/23/19,83.7,64.5,74.8,0,82.2,0,0,0,12.2,216.33,17.2,9.9,43.2,50.3,90
6/24/19,87.1,69.4,77.2,0,93.6,0.03,0,0,10,184.67,0,9.8,50.3,70.77,59
6/25/19,89.6,74.6,80.8,0,90.2,0.19,0,0,15.7,271.88,23,9.8,61.6,63.89,84
6/26/19,91,72.6,82.7,0,91.1,0,0,0,13.6,267.33,17.2,9.9,48.4,49.53,78
6/27/19,91.6,75.2,82.2,0,97.3,0,0,0,14.4,196.67,0,9.9,38.8,59.97,85
6/28/19,91.9,72.6,81.6,0,96.7,0,0,0,20.2,186.54,28.9,9.9,50.7,64.33,79
6/29/19,94.4,71.7,82,0,98.1,0.05,0,0,12.5,238.46,31.1,9.9,57.1,63.71,75
6/30/19,91.7,72.9,82.7,0,90.6,0.03,0,0,23.7,320.92,30.2,9.9,45.9,51.19,69
7/1/19,87,69.4,78.6,0,85.4,0,0,0,11.7,193.67,19.7,9.9,44,46.06,80
7/2/19,93.6,69.5,79.8,0,99.1,0.24,0,0,13.5,197.08,33.3,9.8,48,64.35,85
7/3/19,92,73.7,82.9,0,96.8,0,0,0,12.8,242.5,21.8,9.9,41.3,65.62,95
7/4/19,89.9,76.8,81.2,0,96.9,0.27,0,0,13.1,191.83,0,9.5,59.9,74.7,58
7/5/19,89.8,76.6,82.4,0,98.2,0.03,0,0,13.2,143.63,0,8.8,62.6,75.31,87
7/6/19,91.8,75.8,82.1,0,101,0.44,0,0,13.6,183.83,46,9.5,56.8,78.02,52
7/7/19,88.7,75.5,80.5,0,94.3,0.1,0,0,8.9,127.58,0,9.9,61.8,74.48,60
7/8/19,78.7,72.6,76.1,0,0,1.82,0,0,17.9,78.38,41.4,8.9,74.7,81.25,57
7/9/19,84.8,67.5,76.8,0,87.4,0,0,0,9.7,150.42,0,9.9,36.7,70.49,72
7/10/19,87,71.5,79,0,90.4,0,0,0,12.2,182.92,0,9.9,64.9,67.38,85
7/11/19,91,72.9,78.8,0,100.6,0.97,0,0,22.4,181.67,33.1,9.8,63.5,80.32,90
7/12/19,89.9,71.8,80.9,0,94.5,0,0,0,12.5,282.92,21.9,9.9,52.4,68.41,87
7/13/19,90.9,72.6,82,0,91.5,0,0,0,10,281.83,17.3,9.8,33.7,56.93,88
7/14/19,92.9,74.5,84.9,0,98,0,0,0,15.5,276.13,21.8,9.9,57.6,57.33,54
7/15/19,89.9,72.5,82.2,0,90.9,0,0,0,12.2,192.88,0,9.9,49.3,52.86,74
7/16/19,92,75.4,83.9,0,101.6,0,0,0,17.5,150.79,0,9.9,55.6,66.84,73
7/17/19,93.8,75.4,83.5,0,105.8,0.22,0,0,17,197.92,40.5,9.4,62.8,72.96,79
7/18/19,92.6,77.8,84.5,0,100.7,0,0,0,12.3,265.63,18.3,9.9,52.9,70.73,87
7/19/19,94.9,78.6,87.5,0,105.4,0,0,0,13.3,212.21,0,9.9,23.9,65.29,80
7/20/19,96.3,80.7,89.4,0,109.7,0,0,0,14.5,240.13,23,9.9,44.9,60.6,93
7/21/19,98,81,89.5,0,108.4,0,0,0,14.5,252.54,27.4,9.9,51.2,56.33,67
7/22/19,93.9,76.7,83.1,0,102,0.05,0,0,19.7,176.04,28.6,9.9,50.8,66.17,73
7/23/19,76.6,69.9,73.1,0,0,0.09,0,0,17.3,239.42,25.3,9.8,69.8,77.11,82
7/24/19,85.5,68.6,75.1,0,85.4,0.36,0,0,10.8,214.58,0,9.6,66,66.33,75
7/25/19,87.5,64.8,76.4,0,86.3,0.01,0,0,9.7,216.92,0,9.9,35.8,60.21,71
7/26/19,87.8,68.5,78.8,0,86.5,0,0,0,8.8,120.75,0,9.9,23.3,57.54,76
7/27/19,88.1,70.4,79.7,0,88.4,0,0,0,11,169.63,0,9.9,18.5,59.87,65
7/28/19,91.8,72.8,82.1,0,93.1,0,0,0,12.1,185.42,0,9.9,45.6,58.96,70
7/29/19,93,74.6,84,0,97.8,0,0,0,11.1,189.25,18.3,9.9,32.1,60.67,71
7/30/19,95,75.8,84.6,0,98,0,0,0,14.5,204.13,19.7,9.9,31.2,58.62,70
7/31/19,89.9,74.6,80.4,0,92.5,0.01,0,0,10.4,228.79,0,9.9,70.5,63.32,64
8/1/19,90.6,71,80,0,93.2,0,0,0,12.1,135.58,0,9.9,57.4,65.75,79
8/2/19,85.8,71.8,78.8,0,87.6,0.01,0,0,13.4,138.63,0,9.9,63.6,67.75,70
8/3/19,89.6,73.4,80.7,0,94,0.12,0,0,14.8,147.21,38,9.9,46.1,70.17,69
8/4/19,91,76.5,83.2,0,92.4,0,0,0,11,234.71,17.2,9.9,65.8,58.86,52
8/5/19,88.8,73.5,79.9,0,91.6,0,0,0,11.2,150.04,31.1,9.9,63.5,63.56,75
8/6/19,90.9,71.4,80.6,0,93.6,0,0,0,15.4,166.46,0,9.9,48.3,64.61,67
8/7/19,92.8,74.4,80.4,0,98.7,0.89,0,0,27,204.08,42.5,9.9,53.7,71.23,81
8/8/19,91.1,71.6,81.6,0,90.4,0,0,0,14.4,244.83,18.3,9.8,48.1,58.37,94
8/9/19,91.1,75.7,83.2,0,92.8,0,0,0,14.4,313.46,24.1,9.9,52.6,48.34,83
8/10/19,84.7,66.2,77.1,0,83.7,0,0,0,13.8,300.13,20.8,9.9,56.6,45.87,80
8/11/19,85.9,67.4,76.8,0,83.9,0,0,0,12.6,213.71,0,9.9,27.2,49.57,60
8/12/19,91,69.3,79.8,0,94.1,0,0,0,15.4,139.29,24.2,9.9,53.4,61.67,63
8/13/19,84.8,77.9,80.5,0,90.7,0.12,0,0,13.4,175.33,0,9.7,72.4,69.3,62
8/14/19,88.8,75.7,82.1,0,94,0,0,0,16.5,184.46,23,9.6,52.8,73.19,55
8/15/19,84.8,75.6,79.3,0,88.2,0.19,0,0,10.7,82.79,0,9.7,64.7,76.06,84
8/16/19,89.1,73.6,80,0,95.3,0.01,0,0,9.8,88.67,0,9.9,57.4,75.71,67
8/17/19,91.6,76.4,82.8,0,97.6,0,0,0,12,122.25,0,9.9,63.9,72.4,78
8/18/19,94.6,75.4,83.8,0,101.1,0.08,0,0,10.9,166.5,0,9.9,45.9,69.42,55
8/19/19,96.9,77.6,85.6,0,103.6,0,0,0,10.2,183.08,0,9.9,53.5,64.89,62
8/20/19,95.8,74.6,82.6,0,104.4,0.41,0,0,17.4,177.38,35.4,9.8,59.8,67.42,63
8/21/19,91,71.7,80.6,0,100.6,0.01,0,0,15.9,187.63,17.2,9.9,55.8,72.46,80
8/22/19,93.6,75.4,84.3,0,98.5,0,0,0,15.7,228.08,19.7,9.9,55.2,63.18,84
8/23/19,79.6,67.8,72.7,0,0,0.38,0,0,14.5,225.04,0,9.6,76.8,80.8,76
8/24/19,79.8,64.5,71.5,0,0,0.14,0,0,12,130.42,0,9.9,48.9,59.71,97
8/25/19,78.8,65.3,71.6,0,0,0,0,0,18.8,55.79,21.9,9.9,67.1,61.7,72
8/26/19,74.8,64.5,69.7,0,0,0,0,0,13,58.29,18.3,9.9,74.9,70,80
8/27/19,78.9,66.3,72.1,0,0,0,0,0,8.8,104.71,0,9.9,71.8,71.91,58
8/28/19,81,69.7,73.9,0,83.6,0.02,0,0,16.7,140,27.7,9.9,69.1,77.53,91
8/29/19,85.5,67.6,76.2,0,83.9,0,0,0,13.4,300,21.9,9.8,12.3,53.07,89
8/30/19,88.9,64.5,76.3,0,88.7,0,0,0,14.4,175.04,0,9.9,24.5,59.68,77
8/31/19,89.6,69.4,79.8,0,90.5,0,0,0,12.4,91.96,0,9.9,52.1,59.41,92
9/1/19,81.9,71.6,76.6,0,84.1,0,0,0,11,91.42,0,9.9,70.4,70.15,78
9/2/19,88,71.7,77.9,0,92.3,0.02,0,0,14.7,194.79,18.3,9.9,66.4,75.72,58
9/3/19,87.7,71.3,78.6,0,87.4,0,0,0,10.9,178.96,0,9.9,40,63.24,81
9/4/19,93.6,71.5,81.9,0,99.7,0.03,0,0,13.7,197.54,20.4,9.9,49.8,69.64,78
9/5/19,78.7,72.7,75.9,0,0,0.02,0,0,13.4,42.88,20.8,9.9,77.8,65.76,94
9/6/19,75.6,67.5,71.3,0,0,0,0,0,18,67.75,25,9.9,70.7,67.59,74
9/7/19,85.6,63.3,73.6,0,83.9,0,0,0,15.6,197.13,29.2,9.9,29.1,58.26,65
9/8/19,82.9,64.5,74.7,0,82.4,0,0,0,7.6,163.67,0,9.9,52.9,57.27,64
9/9/19,83.8,70.5,76.6,0,84.1,0,0,0,7.4,115.33,78.3,9.9,70.2,59.56,69
9/10/19,88.1,69.2,77,0,87.8,0,0,0,13.1,135.5,0,9.9,59.2,68.57,77
9/11/19,92.9,70.5,78.5,0,99.5,0.01,0,0,11.9,194.54,0,9.9,55.5,74.89,86
9/12/19,96.8,73.8,83.3,0,100.3,0.03,0,0,15.4,187.67,21.9,9.9,63.4,63.93,97
9/13/19,76.8,68.9,71.2,0,0,0,0,0,14.3,86.5,19.7,9.7,94.4,76.21,91
9/14/19,80.8,66.6,74,0,83.4,0,0,0,12.5,162.42,0,9.7,93.5,71.65,72
9/15/19,88.8,73.1,79.4,0,86.2,0,0,0,10,251.54,0,9.9,48.2,59.24,67
9/16/19,90.6,67.4,78.4,0,90.3,0,0,0,9.7,103.46,0,9.9,43.7,61.7,84
9/17/19,81.7,70.2,75.9,0,81.9,0,0,0,13.4,54.13,0,9.9,69.7,63.81,69
9/18/19,78.7,62.2,70,0,0,0,0,0,10.9,70.21,0,9.9,44.6,60.87,79
9/19/19,74.6,59.3,65.8,0,0,0,0,0,9.3,67.5,0,9.9,29.8,54.78,87
9/20/19,78.1,55.1,66.9,0,0,0,0,0,13.3,194.08,0,9.9,42.2,61.92,85
9/21/19,88,60.5,73.6,0,87.6,0,0,0,8.8,184.63,0,9.9,33.9,63.46,83
9/22/19,92.4,70.4,79.5,0,94.2,0,0,0,11.2,170.21,0,9.9,39.2,65.65,75
9/23/19,93.6,72.7,81.3,0,92,0,0,0,14.6,211.46,23,9.9,63.7,58.33,87
9/24/19,81.8,68.9,75.6,0,80.6,0,0,0,15.7,319.33,30.9,9.9,37.3,49.7,75
9/25/19,82,60.2,71.3,0,80.8,0,0,0,12.6,201.63,17.2,9.9,39.2,53.24,87
9/26/19,90.7,64.5,75,0,89.3,0,0,0,14.2,220.88,23,9.9,53.2,62.22,88
9/27/19,82.7,63.5,73.2,0,82,0,0,0,10,114.54,0,9.9,57.1,61.85,94
9/28/19,83.9,66.3,74.7,0,88.8,0,0,0,11.1,153.54,0,9.9,65.4,78.18,50
9/29/19,88.7,71.6,79.3,0,90.6,0,0,0,13,127.63,0,9.9,49.5,67.64,65
9/30/19,74.6,68.9,71.2,0,0,0.13,0,0,12,119.83,0,9.3,81.1,78.39,67
10/1/19,86,68.8,76.4,0,89.3,0,0,0,11.5,187.08,0,9.9,48.9,68.53,73
10/2/19,96.9,72.7,83.6,0,98,0,0,0,13.8,222.46,18.5,9.9,58.4,61.85,88
10/3/19,80.5,73.8,76.5,0,83.4,0,0,0,12.2,93.38,0,9.9,87.1,77.18,79
